accession,seq_len,epitope_density,n_epitope_residues,method,auroc,auprc,precision_at_k,ig_scores_json
A0A482J3M1,844,0.07701421800947868,65,integrated_gradients,0.4589315690727757,0.06696189236431022,0.03076923076923077,"[2.490032196044922,0.5322719812393188,1.0604019165039062,0.8603405952453613,0.637736439704895,0.44327425956726074,0.7869951128959656,0.6406081914901733,0.6525422930717468,0.5457760095596313,0.42494407296180725,0.47533726692199707,0.9351644515991211,0.5807337164878845,0.5964759588241577,0.6021323204040527,0.590650200843811,0.4743514358997345,0.7221089005470276,0.5840756893157959,0.6999886631965637,0.7156473398208618,0.5825870633125305,0.8202701210975647,0.7047804594039917,0.3979472517967224,0.805255115032196,0.7182831764221191,1.1797492504119873,0.8943045139312744,1.474130630493164,1.7889320850372314,0.9097557067871094,0.8630493879318237,0.5980931520462036,0.5186185836791992,1.1852744817733765,0.6397875547409058,0.7907873392105103,0.5608996152877808,0.5559275150299072,0.6911612749099731,0.7999486327171326,0.42091333866119385,0.5669058561325073,0.5465264320373535,0.9556285738945007,1.0475029945373535,0.9321901798248291,0.6764898300170898,0.5258102416992188,0.4152408838272095,0.6255744099617004,0.95032799243927,0.5711326599121094,0.8138182163238525,0.3905344605445862,0.9779175519943237,0.39537686109542847,0.657834529876709,0.6203292608261108,0.8587950468063354,0.7847511172294617,0.3579164743423462,0.6538184881210327,0.43383678793907166,0.9887763261795044,0.47821947932243347,0.2542104721069336,0.40795814990997314,0.48849689960479736,0.3754715025424957,0.2738156318664551,0.3736240267753601,0.5863744616508484,0.40527307987213135,0.500068187713623,0.8358913064002991,0.6598934531211853,0.39277124404907227,0.45224863290786743,0.38614922761917114,0.3977316617965698,0.35854530334472656,0.7922011613845825,0.4884647727012634,0.434565007686615,0.7227418422698975,0.5830961465835571,0.3007557988166809,0.2432209700345993,0.3919811546802521,0.8221176862716675,0.442421555519104,0.4643763601779938,0.6105983257293701,0.3562996983528137,0.8464401960372925,0.5402448177337646,0.4527311325073242,0.5544089078903198,0.5939563512802124,0.36728227138519287,0.4835848808288574,0.5196363925933838,0.5212534666061401,0.6305215954780579,0.684319019317627,0.3812311887741089,1.1543395519256592,0.652222752571106,0.9373741745948792,0.3730214834213257,0.5255482196807861,0.4965897798538208,0.29161354899406433,0.3000223636627197,0.3753700852394104,0.3531346619129181,0.3171742558479309,0.5127875804901123,0.5030925273895264,0.4774547815322876,0.41778886318206787,0.4248655438423157,0.4246405363082886,0.7505893707275391,0.4540315568447113,0.37048977613449097,0.9434292316436768,0.9902215003967285,1.049282431602478,1.0025614500045776,0.8901095390319824,1.0880235433578491,0.7251533269882202,0.4637461304664612,0.5278710126876831,0.43701398372650146,1.0881612300872803,0.4478052854537964,0.45294928550720215,0.35229259729385376,0.5085146427154541,0.34877100586891174,0.47931069135665894,0.4320061206817627,0.45066535472869873,0.4406331479549408,0.4187198877334595,0.3869416415691376,0.3738354444503784,0.4285476803779602,0.4502059817314148,0.40205004811286926,0.35609468817710876,0.9940041899681091,0.38808006048202515,0.44398966431617737,0.37624692916870117,0.3659239411354065,0.4072142243385315,0.4606419801712036,0.3677898347377777,0.5559971332550049,0.3930598199367523,0.358550488948822,0.3630242943763733,0.3996225595474243,0.3097044825553894,0.34464073181152344,0.3526741862297058,0.34471607208251953,0.39890024065971375,0.37388885021209717,0.3595709800720215,0.5636014938354492,0.35880157351493835,0.5873656868934631,0.3916689455509186,0.6016829013824463,0.43544310331344604,0.32930225133895874,0.6516157388687134,0.3065792918205261,0.43594104051589966,0.40892505645751953,0.45077329874038696,0.5735576748847961,0.48550623655319214,0.538058876991272,0.37675532698631287,0.37288349866867065,0.2574527859687805,0.2890573740005493,0.4849916696548462,0.3379862904548645,0.6662180423736572,0.3374826908111572,0.3657272458076477,0.42861801385879517,1.040752649307251,0.505408525466919,0.44138839840888977,0.49221333861351013,0.5129103660583496,0.4003392457962036,0.35487493872642517,0.5729382038116455,1.1926671266555786,0.36668020486831665,0.5817964673042297,0.5646033883094788,0.49433979392051697,0.9563376903533936,0.42740821838378906,0.985005259513855,0.8510605096817017,0.8353104591369629,1.3180092573165894,1.2159802913665771,1.5047980546951294,1.012662649154663,1.4149718284606934,0.7570366263389587,0.7345808744430542,0.29113122820854187,0.5120469927787781,0.6551313996315002,0.43972986936569214,0.5012738704681396,0.4977738559246063,0.6198453307151794,0.4385526776313782,0.607254147529602,0.38170650601387024,0.6383507251739502,0.4553775191307068,0.7795342206954956,0.4715280532836914,0.7407646179199219,0.5735800862312317,0.4611593782901764,0.5556340217590332,0.4344678223133087,0.423107385635376,0.42835792899131775,0.3026326298713684,0.3074811100959778,0.3674699664115906,0.8283004760742188,0.5785989761352539,0.41378435492515564,0.35737383365631104,0.3979262709617615,0.3631945252418518,0.3484238386154175,0.9767230749130249,0.31385838985443115,0.30387645959854126,0.4335777759552002,0.38139641284942627,0.8942705392837524,0.3038856089115143,0.3547068238258362,0.33868634700775146,0.3706759810447693,0.46468213200569153,0.4048505127429962,0.33026331663131714,0.36082759499549866,0.3706880807876587,0.33554384112358093,0.3079608082771301,0.4647308886051178,1.0101779699325562,0.3905353248119354,0.4241553246974945,0.40671592950820923,0.2781037390232086,0.49881458282470703,0.4687260389328003,0.3011048138141632,0.27509570121765137,0.432518869638443,0.38144516944885254,0.2780691087245941,0.4310411512851715,0.2430243194103241,0.23884713649749756,0.35885027050971985,0.3644923269748688,0.3262844383716583,0.4396187663078308,0.4218408465385437,0.4511355459690094,0.47126197814941406,0.34183716773986816,0.30885112285614014,0.3504195213317871,0.34967344999313354,0.3935045599937439,0.5808433294296265,0.41197746992111206,0.4202008545398712,0.39661145210266113,0.35489988327026367,0.44282734394073486,0.3618718981742859,0.44985198974609375,0.6130855083465576,0.505244255065918,0.6900646686553955,0.41148027777671814,0.4682789146900177,0.4081350564956665,0.4837932586669922,0.37326574325561523,0.35420623421669006,0.29311811923980713,0.3511431813240051,0.3980211615562439,0.30812740325927734,0.5266972184181213,0.49625706672668457,0.324026882648468,0.4368308186531067,0.35201960802078247,1.298571228981018,0.3755047917366028,0.4443436861038208,0.3191484212875366,0.46900230646133423,0.3717228174209595,0.22147223353385925,0.3063274025917053,0.26871728897094727,0.28607553243637085,0.29529741406440735,0.37234893441200256,0.2957930564880371,0.4448503255844116,0.47500282526016235,0.4262697994709015,0.4923658072948456,0.2565910220146179,0.39587658643722534,0.39460963010787964,0.3292439579963684,0.2825064957141876,0.26418599486351013,0.5157392024993896,0.5329243540763855,0.32631659507751465,0.2570571303367615,0.33830738067626953,0.44394630193710327,0.5354330539703369,0.6557927131652832,0.33458226919174194,0.25149399042129517,0.4747326970100403,0.4449872374534607,0.4451732039451599,0.4956839382648468,0.4559762477874756,0.40865421295166016,0.4330800175666809,0.3730466663837433,0.3417365252971649,0.5909445285797119,0.4399166703224182,0.23271796107292175,0.6654030084609985,0.3249504566192627,0.4787437319755554,0.3342883288860321,0.4296700954437256,0.4582810699939728,0.33465057611465454,0.37835103273391724,0.3697082996368408,0.7416708469390869,0.5159760117530823,0.39228901267051697,0.39952605962753296,0.39215922355651855,0.3653807044029236,0.4181073307991028,0.3597050905227661,0.32118862867355347,0.5430538654327393,0.41102346777915955,0.47096115350723267,0.3923759162425995,0.6455312967300415,0.5683430433273315,0.43399888277053833,0.9526536464691162,0.7339073419570923,0.4689324200153351,0.555559515953064,1.2559840679168701,0.4925679564476013,0.6502284407615662,0.5684168338775635,0.39326947927474976,0.3967501223087311,0.3161415159702301,0.7689812183380127,0.5471480488777161,0.4629262387752533,0.46969330310821533,0.4322057366371155,0.7402843832969666,0.43022847175598145,0.5456214547157288,0.44958728551864624,0.3580160140991211,0.43001267313957214,0.3156316876411438,0.5347700715065002,0.5672615766525269,0.42227834463119507,0.4267634153366089,0.29655006527900696,0.27836936712265015,0.34132087230682373,0.40712305903434753,0.3222743570804596,0.33268603682518005,0.45907706022262573,0.47088414430618286,0.28617486357688904,0.34301885962486267,0.38114944100379944,0.29892390966415405,0.41571080684661865,0.49092620611190796,0.5080968141555786,0.6318813562393188,0.3004041314125061,0.37166473269462585,0.3664035201072693,0.3269409239292145,0.3490789234638214,0.47087404131889343,0.39236539602279663,0.3551323413848877,0.3449470102787018,0.6299560070037842,0.7493017911911011,0.5369367599487305,0.5233117341995239,0.4791937470436096,0.7560808062553406,0.5589514374732971,0.5032725930213928,0.3214641511440277,0.5593839883804321,0.38831499218940735,0.8539425730705261,0.2749663293361664,0.47463998198509216,0.3296456038951874,0.3379601836204529,0.39563536643981934,0.4377059042453766,0.6031613945960999,0.38729971647262573,0.46439242362976074,0.41304558515548706,0.35043013095855713,0.3828035593032837,0.3727843165397644,0.6754452586174011,0.443781316280365,0.4084540605545044,0.4676840305328369,0.5076646208763123,0.331123948097229,0.3366566300392151,0.455264687538147,0.3196086287498474,0.46150803565979004,0.3957202434539795,0.49184945225715637,0.4601530432701111,0.5631266236305237,0.45104026794433594,0.4291014075279236,0.5475574731826782,0.4012553095817566,0.3816269636154175,0.42567694187164307,0.5121090412139893,0.4693153500556946,0.5482310056686401,0.5464885234832764,0.4865962862968445,0.3420534133911133,0.5707437992095947,0.4081414043903351,0.5547024607658386,0.5181217193603516,0.3998098373413086,0.2541247010231018,0.45314547419548035,0.35502541065216064,0.456490159034729,0.43294841051101685,0.474612832069397,0.49875468015670776,0.30525892972946167,0.4867936968803406,0.3937664031982422,0.7653043270111084,0.8159618377685547,0.7181360125541687,0.8986326456069946,0.7590819001197815,0.8128165006637573,1.0180320739746094,0.6497484445571899,0.6218224167823792,0.6666384339332581,0.9248542785644531,1.2584336996078491,0.7624588012695312,0.5608536601066589,0.5867276191711426,0.394709974527359,0.6479037404060364,0.55014967918396,0.5294445157051086,0.758405864238739,0.6754063367843628,0.3702576458454132,0.9554114937782288,0.5066509246826172,0.3790709972381592,0.502910852432251,0.553310215473175,0.4429059624671936,0.37675970792770386,0.441530704498291,0.6143416166305542,0.31578099727630615,0.29102131724357605,0.6264457106590271,0.8584160208702087,0.43984439969062805,0.35494351387023926,0.3454495668411255,0.9181827306747437,0.40886223316192627,0.42333829402923584,0.473604679107666,0.3190077543258667,0.6006293892860413,1.144148826599121,0.2653723359107971,0.2715105712413788,0.29431334137916565,0.5334701538085938,0.4504093527793884,0.34164565801620483,0.4246949255466461,0.3230896592140198,0.25744640827178955,0.3885403275489807,0.4107571244239807,0.21102303266525269,0.4295048117637634,0.3742230534553528,0.42344462871551514,0.747629702091217,0.5498142242431641,0.2846677601337433,0.5753915309906006,0.2875661253929138,0.435913622379303,0.32786309719085693,0.7570046186447144,0.349860280752182,0.47786206007003784,0.7260279059410095,0.34865203499794006,0.6318889856338501,0.3241088092327118,0.5059981346130371,0.3569400906562805,0.8742190599441528,0.7432807087898254,0.41307660937309265,0.24486540257930756,0.5512635707855225,0.322927325963974,0.4187321662902832,0.3265605568885803,0.3401275873184204,0.34412693977355957,0.5989240407943726,0.4130290746688843,0.29069194197654724,0.4004859924316406,0.47361814975738525,0.5732021331787109,0.3178847134113312,0.3248478174209595,0.47887492179870605,0.4383947253227234,0.38653451204299927,0.6169527769088745,0.3689959645271301,0.25833040475845337,0.37478893995285034,0.3494691848754883,0.4836738705635071,0.6139110326766968,0.293215274810791,0.2603747844696045,0.3911019563674927,0.3076515197753906,0.6932253837585449,0.2876155972480774,0.5821763873100281,0.3980010151863098,0.29772594571113586,0.3672451972961426,0.44774964451789856,0.3203975558280945,0.33772531151771545,0.27684134244918823,0.3593025505542755,0.58194899559021,0.266712486743927,0.640531599521637,0.3481203317642212,0.3850075304508209,0.4097970128059387,0.7033333778381348,0.32815253734588623,0.47182342410087585,0.46273714303970337,0.25311583280563354,0.3248750865459442,0.3014618456363678,0.32931631803512573,0.5193600058555603,0.29443809390068054,0.3515068590641022,0.29036110639572144,0.37424910068511963,0.19756044447422028,0.20207509398460388,0.6473469734191895,0.2938096523284912,0.2794441282749176,0.3732486963272095,0.47340819239616394,0.3561316728591919,0.4273933470249176,0.31192833185195923,0.22199144959449768,0.2272782176733017,0.22578327357769012,0.36119377613067627,0.6247373819351196,0.27873194217681885,0.6082859039306641,0.27365735173225403,0.42683401703834534,0.28114163875579834,0.44679123163223267,0.30151957273483276,0.24669399857521057,0.2401271015405655,0.47441112995147705,0.3805602490901947,0.3708919882774353,0.29144975543022156,0.7918140888214111,0.38718634843826294,0.24351605772972107,0.2585030198097229,0.3793134093284607,0.6697978973388672,0.36251118779182434,0.386674165725708,0.298835813999176,0.703328013420105,0.6884976625442505,0.5882976055145264,0.8711496591567993,0.4713183641433716,0.38589221239089966,0.8120579719543457,0.4004608392715454,0.8049885630607605,0.49053269624710083,0.7200444936752319,0.7599902153015137,0.5631368160247803,0.431138813495636,0.3904545307159424,0.4119657278060913,0.3602207899093628,0.5614346265792847,0.5763474106788635,0.34318435192108154,0.4351919889450073,0.4828183650970459,0.6808995008468628,0.8504564166069031,0.702568769454956,0.4330393075942993,0.7960795164108276,0.5630285739898682,0.5345689058303833,0.7320349216461182,0.34709352254867554,0.48562759160995483,0.5133177042007446,0.4074472188949585,0.48061099648475647,0.509299635887146,0.4468268156051636,0.3684159517288208,0.5151945948600769,0.6377736330032349,0.5576130151748657,0.3730614185333252,0.33506274223327637,0.31780290603637695,0.3244931995868683,0.3916732668876648,0.6968879699707031,0.36833706498146057,0.36121654510498047,0.28186899423599243,0.35529398918151855,0.6430665254592896,0.6828693747520447,0.5647361874580383,0.6732890605926514,0.527167558670044,0.46423473954200745,0.3893902897834778,0.41008320450782776,0.6398592591285706,0.5445249676704407,0.5181245803833008,0.6132399439811707,0.3108653724193573,0.30150532722473145,0.625373363494873,0.5414164066314697,0.679110050201416,0.3598461151123047,0.22453981637954712,0.32226336002349854,0.3716805577278137,0.7131854295730591,0.46650201082229614,0.3942834734916687,0.8133460283279419,0.6595067977905273,0.48198530077934265,0.34001320600509644,0.5292168855667114,0.28312286734580994,0.5792151689529419,0.36304768919944763,0.43373173475265503,0.4621128439903259,0.41671332716941833,0.3760201036930084,0.41422051191329956,0.5937607884407043,0.6096895933151245,0.6770654916763306,0.4722836911678314,0.2923849821090698,0.4278854727745056,0.6471462249755859,0.48505425453186035,0.32653293013572693,0.3521198630332947,0.416331022977829,0.5531216859817505,0.5002590417861938,0.4221106171607971,0.4083911180496216,1.0803024768829346,1.2143727540969849,0.4441176652908325,0.5267709493637085,0.547378659248352,0.788284182548523,0.613784909248352,0.44380825757980347,1.0437731742858887,0.5088889598846436,0.47332972288131714,0.2781153917312622,0.5730137825012207,0.31002768874168396,0.4394499361515045,0.30382341146469116,0.2786315083503723,0.41273754835128784,0.3561290502548218,0.4787755310535431,0.3440238833427429,0.4377662241458893,0.5479092001914978,0.5695532560348511,0.30653905868530273,0.6136477589607239,0.40176650881767273,0.6664868593215942,0.4244002401828766,0.42095839977264404,0.34664592146873474,0.6232404708862305,0.39905309677124023,0.6644790172576904,0.35331693291664124,0.24588081240653992,0.5927354097366333,0.3624301254749298,0.42052239179611206,0.3885619044303894,0.2945820093154907,0.36858147382736206,0.49545595049858093,0.3856690227985382,0.3175714910030365,0.4323258399963379,0.6019794940948486,0.45697975158691406,0.4035748839378357,0.49999111890792847]"
A0A482J3M1,844,0.07701421800947868,65,random_mean,0.49454922484447505,0.08271079636038622,0.0763076923076923,
A0A482J3M1,844,0.07701421800947868,65,shuffled_mean,0.4914089068825912,0.08206216608220916,0.07476923076923075,
A0A6P6XZL9,125,0.184,23,attention_weights,0.27450980392156865,0.12709166772220812,0.043478260869565216,
A0A6P6XZL9,125,0.184,23,integrated_gradients,0.26896845694799665,0.12550746504476742,0.0,"[16.321273803710938,6.293809413909912,8.288437843322754,5.016490936279297,3.7231767177581787,4.129552841186523,5.312101364135742,5.52549934387207,5.124863147735596,2.7315990924835205,3.653881549835205,2.6000852584838867,2.2393741607666016,2.6018872261047363,2.8798604011535645,1.7377512454986572,6.287581443786621,4.6134467124938965,9.649105072021484,3.647615909576416,2.389603614807129,3.567927122116089,3.838937759399414,2.8035292625427246,2.9681200981140137,3.2944302558898926,4.9472246170043945,3.3551406860351562,2.8338286876678467,3.2499775886535645,3.439209461212158,3.076859951019287,3.9638662338256836,4.2143168449401855,2.754411458969116,5.11067008972168,4.713577747344971,3.3171002864837646,5.925630569458008,1.9407804012298584,3.4416913986206055,3.087460517883301,4.432001113891602,4.25246524810791,2.699666976928711,3.5415396690368652,2.38018798828125,2.664923667907715,4.945291996002197,1.9369224309921265,3.568039655685425,3.041682243347168,4.5765461921691895,2.684422492980957,2.9988317489624023,3.6038129329681396,3.368803024291992,2.542280673980713,1.5654544830322266,2.2079529762268066,3.118459701538086,1.434800148010254,2.430755138397217,1.6526367664337158,3.2600088119506836,3.5172219276428223,2.2646665573120117,3.1268272399902344,4.316289901733398,3.317537784576416,4.308926582336426,3.1800038814544678,3.4200239181518555,3.445608377456665,3.811847686767578,4.568437576293945,7.420810699462891,1.7842681407928467,2.352428913116455,2.361159086227417,2.019911050796509,2.413318634033203,2.3028693199157715,2.4818778038024902,2.518693208694458,3.0949931144714355,3.74149751663208,3.196105480194092,3.372952938079834,2.3565285205841064,4.005937099456787,2.191063165664673,2.4530348777770996,1.5137624740600586,2.0746030807495117,3.017791271209717,2.7551631927490234,1.4329451322555542,1.4161142110824585,1.9668753147125244,2.581925868988037,2.897331714630127,1.9487868547439575,1.3120992183685303,2.215376853942871,2.339543581008911,1.518198013305664,1.1693267822265625,1.55660080909729,1.2075469493865967,1.8670594692230225,1.5510926246643066,1.8742549419403076,2.2654500007629395,1.4864048957824707,2.112417697906494,1.8069297075271606,1.9865413904190063,1.2665586471557617,3.0918281078338623,2.448606252670288,2.477343797683716,2.2493481636047363,2.331636428833008,1.7059807777404785]"
A0A6P6XZL9,125,0.184,23,random_mean,0.5016922421142369,0.21890821946616906,0.18913043478260871,
A0A6P6XZL9,125,0.184,23,shuffled_mean,0.5115942028985507,0.22032580554645673,0.19782608695652176,
A5X5X4,155,0.1935483870967742,30,attention_weights,0.3885333333333333,0.15826544232926326,0.1,
A5X5X4,155,0.1935483870967742,30,integrated_gradients,0.3544,0.14549784410449662,0.03333333333333333,"[6.468092918395996,3.345881223678589,5.076908111572266,2.8233253955841064,1.8426074981689453,1.9638503789901733,1.817456603050232,2.768592357635498,3.4289064407348633,2.223655939102173,2.7461678981781006,4.283315658569336,3.3178467750549316,2.0717265605926514,1.9478843212127686,1.8744181394577026,1.8546931743621826,1.9807754755020142,2.6664016246795654,2.9073166847229004,2.790919780731201,2.118058204650879,2.967038154602051,3.7918334007263184,1.7073276042938232,1.3814938068389893,3.443512439727783,1.4451146125793457,2.135866403579712,2.8645167350769043,2.196535110473633,2.2274720668792725,1.3931975364685059,1.7516112327575684,1.3662060499191284,1.8946152925491333,2.4608588218688965,2.971390962600708,2.9470038414001465,1.9630115032196045,1.814094066619873,2.534627914428711,2.466946601867676,2.3909549713134766,3.272094964981079,1.7366762161254883,1.4773423671722412,1.5896974802017212,1.466723918914795,1.9982846975326538,1.2658501863479614,0.9978815317153931,2.220898151397705,1.4731781482696533,2.5127134323120117,1.9510862827301025,1.713831901550293,1.5896003246307373,1.5314855575561523,1.925044298171997,1.9204157590866089,2.0802958011627197,1.111140251159668,2.1817128658294678,1.5178139209747314,1.7395035028457642,1.7355000972747803,1.3994075059890747,1.7918598651885986,1.9182682037353516,2.370706558227539,1.603803038597107,1.7293657064437866,2.181295871734619,1.5469200611114502,1.7585830688476562,1.8523740768432617,2.0058422088623047,1.5831236839294434,2.746387481689453,1.7404561042785645,1.2613552808761597,1.7662034034729004,1.7431081533432007,1.3211476802825928,1.3607884645462036,1.6183297634124756,1.6826043128967285,4.631275653839111,2.5170037746429443,1.9106050729751587,1.6611738204956055,2.463198661804199,1.929856300354004,1.6642061471939087,2.0425865650177,1.5908231735229492,3.2809934616088867,1.3453097343444824,1.6233227252960205,2.110236644744873,1.609041690826416,1.2750790119171143,1.463165521621704,2.782532215118408,3.061697483062744,1.0701823234558105,1.9809406995773315,2.0735135078430176,1.9238498210906982,1.3586781024932861,1.7314344644546509,3.0749073028564453,2.467777729034424,3.0944294929504395,2.658611536026001,1.3070390224456787,1.5343196392059326,2.375995397567749,1.4088528156280518,1.286860466003418,1.7097365856170654,1.7619847059249878,1.8143199682235718,1.5429623126983643,2.516629934310913,1.7584627866744995,1.1098254919052124,1.7662410736083984,1.3256683349609375,1.3987927436828613,1.238579273223877,1.7868669033050537,1.1763616800308228,2.0985190868377686,1.6170589923858643,1.5025339126586914,2.030273914337158,3.0853962898254395,3.3866772651672363,2.1925323009490967,1.9417697191238403,2.7971444129943848,2.3980584144592285,1.628913402557373,3.271477222442627,1.3785861730575562,1.7487297058105469,2.4298489093780518,3.1467037200927734,1.2957775592803955,1.4070792198181152,1.445595622062683,1.2621278762817383,2.014781951904297]"
A5X5X4,155,0.1935483870967742,30,random_mean,0.4896026666666667,0.21224824748155385,0.1776666666666667,
A5X5X4,155,0.1935483870967742,30,shuffled_mean,0.5043573333333334,0.21849177743729772,0.19933333333333336,
A0A6P6YJM8,536,0.027985074626865673,15,attention_weights,0.4202175303902751,0.030799643284901895,0.0,
